0006840010120160401PRDI12*F19 20014320190102000000000000000000100000000007838511646000218958955401034612000093240011159800025+0001362000005+00013630+00013880+00013620+00013950+0001379300010+0001362017590020160401+00013830+00000000+0000007046308S+0000007012585A00000000337230000000000000000000000000000000000000000003200000005+00033723+0000000000000000000000000000000000000000000006890100600680    0000000000000000000000000000000000019                    DI1F19              EMERC2018122820190103+0000000013060+0000000014660
0006860010120160401PRDI12*F20 20014320200102000000000000000000100000000002957232527000082606568000382465000033940004804500030+0001371000035+00013730+00013930+00013730+00014030+0001386300095+0001373017560020160401+00013900+00000000+0000006180037S+0000006141641A00000000383960000000000000000000000000000000000000000003200000006+00038396+0000000000000000000000000000000000000000000009420137100928    0000000000000000000000000000000000023                    DI1F20              EMERC2019123020200103+0000000013130+0000000014730
0006880010120160401PRDI12*F21 20014320210104000000000000000000100000000006816370185000190406720400874163000094720012609500570+0001371001500+00013720+00013880+00013710+00014030+0001387500015+0001372017590020160401+00013880+00000000+0000005440781S+0000005397993A00000000427880000000000000000000000000000000000000000003200000008+00042788+0000000000000000000000000000000000000000000011930173901175    0000000000000000000000000000000000027                    DI1F21              EMERC2020123020210105+0000000013110+0000000014710
0006900010120160401PRDI12*F22 20014320220103000000000000000000100000000000021820280000000609522100027611000000700000046000010+0001374000005+00013790+00014040+00013770+00014040+0001390000025+0001378017290020160401+00013940+00000000+0000004767077S+0000004734119A00000000329580000000000000000000000000000000000000000003200000007+00032958+0000000000000000000000000000000000000000000014440210301422    0000000000000000000000000000000000031                    DI1F22              EMERC2021123020220104+0000000013140+0000000014740
0006920010120160401PRDI12*F23 20014320230102000000000000000000100000000000783487976000021885750300277779000014620001894000090+0001386000020+00013880+00014080+00013860+00014190+0001402300005+0001388017590020160401+00014030+00000000+0000004176733S+0000004130166A00000000465670000000000000000000000000000000000000000003200000011+00046567+0000000000000000000000000000000000000000000016950246701671    0000000000000000000000000000000000033                    DI1F23              EMERC2022122920230103+0000000013250+0000000014850
0006940010120160401PRDI12*F24 20014320240102000000000000000000100000000000010637318000000297140100041960000000570000029500020+0001392000035+00013960+00014170+00013940+00014250+0001413700005+0001397017290020160401+00014120+00000000+0000003653136S+0000003607947A00000000451890000000000000000000000000000000000000000003200000013+00045189+0000000000000000000000000000000000000000000019440283201917    0000000000000000000000000000000000035                    DI1F24              EMERC2023122820240103+0000000013330+0000000014920
0006960010120160401PRDI12*F25 20014320250102000000000000000000100000000000710049799000019834347300328878000022810002255000075+0001401000015+00014030+00014200+00014010+00014340+0001416600070+0001403017590020160401+00014160+00000000+0000003186625S+0000003143071A00000000435540000000000000000000000000000000000000000003200000014+00043554+0000000000000000000000000000000000000000000021980319802166    0000000000000000000000000000000000037                    DI1F25              EMERC2024123020250103+0000000013390+0000000014990
0006980010120160401PRDI12*F26 20014320260102000000000000000000100000000000026332842000000735574800055705000000670000096500010+0001399000010+00014050+00014240+00014010+00014340+0001428500005+0001404017440020160401+00014180+00000000+0000002789538S+0000002743319A00000000462190000000000000000000000000000000000000000003200000017+00046219+0000000000000000000000000000000000000000000024510356302415    0000000000000000000000000000000000038                    DI1F26              EMERC2025123020260105+0000000013430+0000000015020
0007000010120160401PRDI12*F27 20014320270104000000000000000000100000000000125116288000003494966000085124000002660000520000015+0001405000010+00014130+00014310+00014040+00014400+0001421500005+0001409017590020160401+00014240+00000000+0000002445943S+0000002398173A00000000477700000000000000000000000000000000000000000003200000020+00047770+0000000000000000000000000000000000000000000027010393002661    0000000000000000000000000000000000039                    DI1F27              EMERC2026123020270105+0000000013450+0000000015050
0007020010120160401PRDI12*F29 20014320290102000000000000000000100000000000000000000000000000000000000010000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150831+00014290+00000000+0000001884680S+0000001841139A00000000435410000000000000000000000000000000000000000003200000024+00043541+0000000000000000000000000000000000000000000032010465903154    0000000000000000000000000000000000040                    DI1F29              EMERC2028122820290103+0000000013450+0000000015050
0007040010120160401PRDI12*F30 20014320300102000000000000000000100000000000000000000000000000000000000020000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020151126+00015670+00000000+0000001654372S+0000001613205A00000000411670000000000000000000000000000000000000000003200000026+00041167+0000000000000000000000000000000000000000000034510502403399    0000000000000000000000000000000000041                    DI1F30              EMERC2029122820300103+0000000013450+0000000015050
0007060010120160401PRDI12*G17 20014320170201000000000000000000100000000000001795364000000050151200021460000000010000002000000+0000000000000+00000000+00013690+00013690+00013690+0001369000020+0001369016560020160401+00013770+00000000+0000008974430S+0000008966293A00000000081370000000000000000000000000000000000000000003200000001+00008137+0000000000000000000000000000000000000000000002120030600210    0000000000000000000000000000000000010                    DI1G17              EMERC2017013120170202+0000000013050+0000000014650
0007080010120160401PRDI12*H17 20014320170301000000000000000000100000000000001778985000000049693700024560000000010000002000000+0000000000000+00000000+00013690+00013690+00013690+0001369000020+0001369016560020160401+00013770+00000000+0000008894998S+0000008885320A00000000096780000000000000000000000000000000000000000003200000001+00009678+0000000000000000000000000000000000000000000002300033400228    0000000000000000000000000000000000011                    DI1H17              EMERC2017022420170302+0000000013030+0000000014625
0007100010120160401PRDI12*J16 20014320160401000000000000000000100000000000000000000000000000000002204808000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160331+00014131+00000000+0000010000000S+0000010000000A00000000000000000000000000000000000000000000000000000003200000000+00000000 0000000000000000000000000000000000000000000000000000000000    0000000000000000000000000000000000000                    DI1J16              EMERC2016033120160404+0000000000001+0000999999001
0007120010120160401PRDI12*J17 20014320170403000000000000000000100000000004108065922000114753650200219629000002340004671500495+0001365000005+00013660+00013800+00013640+00013800+0001365800005+0001365017570020160401+00013800+00000000+0000008794478S+0000008782940A00000000115380000000000000000000000000000000000000000003200000001+00011538+0000000000000000000000000000000000000000000002530036700251    0000000000000000000000000000000000012                    DI1J17              EMERC2017033120170404+0000000013000+0000000014600
0007140010120160401PRDI12*J18 20014320180402000000000000000000100000000001309452397000036577904300261395000001900001689000010+0001356000005+00013590+00013680+00013570+00013830+0001368700010+0001357017480020160401+00013750+00000000+0000007766015S+0000007740399A00000000256160000000000000000000000000000000000000000003200000003+00025616+0000000000000000000000000000000000000000000005000073100495    0000000000000000000000000000000000016                    DI1J18              EMERC2018032920180403+0000000012980+0000000014580
0007160010120160401PRDI12*J19 20014320190401000000000000000000100000000000018723739000000523024100039363000000250000027500000+0000000000015+00013670+00013960+00013680+00013960+0001378700010+0001368017440020160401+00013890+00000000+0000006825543S+0000006789988A00000000355550000000000000000000000000000000000000000003200000005+00035555+0000000000000000000000000000000000000000000007500109500740    0000000000000000000000000000000000020                    DI1J19              EMERC2019032920190402+0000000013100+0000000014690
0007180010120160401PRDI12*J20 20014320200401000000000000000000100000000000031296714000000874234300029489000000640000052500000+0000000000000+00000000+00013870+00013750+00013880+0001386500030+0001375016570020160401+00013850+00000000+0000005988608S+0000005949999A00000000386090000000000000000000000000000000000000000003200000006+00038609+0000000000000000000000000000000000000000000010040146100990    0000000000000000000000000000000000024                    DI1J20              EMERC2020033120200402+0000000013120+0000000014710
0007200010120160401PRDI12*J21 20014320210401000000000000000000100000000000021977764000000613921200008980000000440000042000000+0000000000000+00000000+00013910+00013750+00013940+0001390000005+0001375016570020160401+00013840+00000000+0000005268757S+0000005228642A00000000401150000000000000000000000000000000000000000003200000008+00040115+0000000000000000000000000000000000000000000012540182601235    0000000000000000000000000000000000028                    DI1J21              EMERC2021033120210405+0000000013120+0000000014710
0007220010120160401PRDI12*K16 20014320160502000000000000000000100000000003632679693000101474334300595830000000330003671005000+0001413004500+00014140+00014140+00014135+00014140+0001413601790+0001413517590020160401+00014138+00000000+0000009895619S+0000009895580A00000000000390000000000000000000000000000000000000000003200000000+00000039+0000000000000000000000000000000000000000000000200003100020    0000000000000000000000000000000000001                    DI1K16              EMERC2016042920160503+0000000013340+0000000014940
0007240010120160401PRDI12*M16 20014320160601000000000000000000100000000001455387397000040654414800393883000000120001487000195+0001411520000+00014120+00014120+00014115+00014120+0001412000005+0001411616540020160401+00014120+00000000+0000009787470S+0000009787403A00000000000670000000000000000000000000000000000000000003200000000+00000067+0000000000000000000000000000000000000000000000410006100041    0000000000000000000000000000000000002                    DI1M16              EMERC2016053120160602+0000000013320+0000000014920
0007260010120160401PRDI12*N16 20014320160701000000000000000000100000000008548055832000238779179101695008000005170008834600750+0001409000835+00014095+00014100+00014090+00014112+0001409801000+0001409517570020160401+00014095+00000000+0000009675721S+0000009675625A00000000000960000000000000000000000000000000000000000003200000000+00000096+0000000000000000000000000000000000000000000000630009100063    0000000000000000000000000000000000003                    DI1N16              EMERC2016063020160704+0000000013300+0000000014900
0007280010120160401PRDI12*N17 20014320170703000000000000000000100000000004613111531000128861463500564588000034530005413500005+0001357000025+00013590+00013800+00013570+00013800+0001370100010+0001357017520020160401+00013750+00000000+0000008532811S+0000008515165A00000000176460000000000000000000000000000000000000000003200000002+00017646+0000000000000000000000000000000000000000000003140045800312    0000000000000000000000000000000000013                    DI1N17              EMERC2017063020170704+0000000012970+0000000014570
0007300010120160401PRDI12*N18 20014320180702000000000000000000100000000000747144474000020870540400461571000009410000996000025+0001358000005+00013690+00013860+00013600+00013880+0001373300005+0001360017520020160401+00013770+00000000+0000007515125S+0000007491625A00000000235000000000000000000000000000000000000000000003200000003+00023500+0000000000000000000000000000000000000000000005630082200558    0000000000000000000000000000000000017                    DI1N18              EMERC2018062920180703+0000000013000+0000000014600
0007320010120160401PRDI12*N19 20014320190701000000000000000000100000000000132053556000003688749900289269000001780000200500000+0000000000000+00000000+00013930+00013720+00014000+0001383800005+0001373016580020160401+00013890+00000000+0000006608171S+0000006570909A00000000372620000000000000000000000000000000000000000003200000006+00037262+0000000000000000000000000000000000000000000008120118600802    0000000000000000000000000000000000021                    DI1N19              EMERC2019062820190702+0000000013120+0000000014720
0007340010120160401PRDI12*N20 20014320200701000000000000000000100000000000000289966000000008099800026890000000010000000500000+0000000000000+00000000+00013760+00013760+00013760+0001376000005+0001376016570020160401+00013540+00000000+0000005806007S+0000005767376A00000000386310000000000000000000000000000000000000000003200000007+00038631+0000000000000000000000000000000000000000000010650155201051    0000000000000000000000000000000000025                    DI1N20              EMERC2020063020200702+0000000013110+0000000014700
0007360010120160401PRDI12*N21 20014320210701000000000000000000100000000000000000000000000000000000004455000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160330+00013560+00000000+0000005099531S+0000005061812A00000000377190000000000000000000000000000000000000000003200000007+00037719+0000000000000000000000000000000000000000000013160191701297    0000000000000000000000000000000000029                    DI1N21              EMERC2021063020210702+0000000013130+0000000014720
0007380010120160401PRDI12*N22 20014320220701000000000000000000100000000000000000000000000000000000001095000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160329+00013660+00000000+0000004465673S+0000004425385A00000000402880000000000000000000000000000000000000000003200000009+00040288+0000000000000000000000000000000000000000000015680228201545    0000000000000000000000000000000000032                    DI1N22              EMERC2022063020220704+0000000013200+0000000014790
0007400010120160401PRDI12*N23 20014320230703000000000000000000100000000000000000000000000000000000002220000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160329+00013730+00000000+0000003907147S+0000003861163A00000000459840000000000000000000000000000000000000000003200000012+00045984+0000000000000000000000000000000000000000000018190264901794    0000000000000000000000000000000000034                    DI1N23              EMERC2023063020230704+0000000013300+0000000014890
0007420010120160401PRDI12*N24 20014320240701000000000000000000100000000000000000000000000000000000001525000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160329+00013810+00000000+0000003417486S+0000003373028A00000000444580000000000000000000000000000000000000000003200000013+00044458+0000000000000000000000000000000000000000000020680301302040    0000000000000000000000000000000000036                    DI1N24              EMERC2024062820240702+0000000013360+0000000014960
0007440010120160401PRDI12*Q16 20014320160801000000000000000000100000000000049291891000001376906900150915000000220000051500215+0001404000000+00000000+00014050+00014050+00014050+0001405000015+0001405016550020160401+00014060+00000000+0000009571241S+0000009570984A00000000002570000000000000000000000000000000000000000003200000000+00000257+0000000000000000000000000000000000000000000000840012200084    0000000000000000000000000000000000004                    DI1Q16              EMERC2016072920160802+0000000013260+0000000014860
0007460010120160401PRDI12*U16 20014320160901000000000000000000100000000000171674295000004795505300158710000000120000181500200+0001400000010+00014200+00014150+00014005+00014150+0001400600020+0001400516550020160401+00014060+00000000+0000009458667S+0000009456753A00000000019140000000000000000000000000000000000000000003200000000+00001914+0000000000000000000000000000000000000000000001070015300107    0000000000000000000000000000000000005                    DI1U16              EMERC2016083120160902+0000000013260+0000000014860
0007480010120160401PRDI12*V16 20014320161003000000000000000000100000000005237543886000146304195300854523000002800005597503775+0001396000250+00014010+00013990+00013960+00014040+0001398100030+0001398017240020160401+00014025+00000000+0000009357791S+0000009355115A00000000026760000000000000000000000000000000000000000003200000000+00002676+0000000000000000000000000000000000000000000001280018500128    0000000000000000000000000000000000006                    DI1V16              EMERC2016093020161004+0000000013225+0000000014825
0007500010120160401PRDI12*V17 20014320171002000000000000000000100000000000342279504000009561147100353770000000420000414500035+0001352000100+00013570+00013730+00013540+00013730+0001361300040+0001355017310020160401+00013730+00000000+0000008263460S+0000008245054A00000000184060000000000000000000000000000000000000000003200000002+00018406+0000000000000000000000000000000000000000000003780054900376    0000000000000000000000000000000000014                    DI1V17              EMERC2017092920171003+0000000012930+0000000014530
0007520010120160401PRDI12*V18 20014320181001000000000000000000100000000000180510565000005042335400047478000000100000248000005+0001358000000+00000000+00013900+00013610+00013900+0001361702300+0001361017480020160401+00013830+00000000+0000007273249S+0000007244424A00000000288250000000000000000000000000000000000000000003200000004+00028825+0000000000000000000000000000000000000000000006270091300621    0000000000000000000000000000000000018                    DI1V18              EMERC2018092820181002+0000000013040+0000000014630
0007540010120160401PRDI12*V19 20014320191001000000000000000000100000000000002874330000000080290800035680000000010000004500000+0000000000000+00000000+00013730+00013730+00013730+0001373000045+0001373016570020160401+00013920+00000000+0000006387207S+0000006349436A00000000377710000000000000000000000000000000000000000003200000006+00037771+0000000000000000000000000000000000000000000008780127800867    0000000000000000000000000000000000022                    DI1V19              EMERC2019093020191002+0000000013130+0000000014720
0007560010120160401PRDI12*V20 20014320201001000000000000000000100000000000006704670000000187286500025335000000220000012000000+0000000000000+00000000+00013870+00013750+00013870+0001386200005+0001375016570020160401+00013880+00000000+0000005617615S+0000005578840A00000000387750000000000000000000000000000000000000000003200000007+00038775+0000000000000000000000000000000000000000000011300164401115    0000000000000000000000000000000000026                    DI1V20              EMERC2020093020201002+0000000013100+0000000014700
0007580010120160401PRDI12*V21 20014320211001000000000000000000100000000000000000000000000000000000005300000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160330+00013610+00000000+0000004927948S+0000004892767A00000000351810000000000000000000000000000000000000000003200000007+00035181+0000000000000000000000000000000000000000000013810200901361    0000000000000000000000000000000000030                    DI1V21              EMERC2021093020211004+0000000013140+0000000014730
0007600010120160401PRDI12*X16 20014320161101000000000000000000100000000000001852582000000051749500088470000000010000002000000+0000000000000+00000000+00013925+00013925+00013925+0001392500020+0001392516550020160401+00013980+00000000+0000009263390S+0000009260960A00000000024300000000000000000000000000000000000000000003200000000+00002430+0000000000000000000000000000000000000000000001480021400148    0000000000000000000000000000000000007                    DI1X16              EMERC2016103120161103+0000000013170+0000000014765
0007620010120160401PRDI12*Z16 20014320161201000000000000000000100000000000485413191000013559406400129745000000280000529500000+0000000000000+00000000+00013960+00013890+00013960+0001392800020+0001389016560020160401+00013880+00000000+0000009171053S+0000009167738A00000000033150000000000000000000000000000000000000000003200000000+00003315+0000000000000000000000000000000000000000000001680024400168    0000000000000000000000000000000000008                    DI1Z16              EMERC2016113020161202+0000000013125+0000000014720
0007640010120160401PRDOL2*F17 20014320170102000000000000000005000000000000000000000000000000000000022305000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160329+03906500+00000000+0000038374050S+0000038677850 00000001519000000000000000000000000000000000000000000003400000008-00303800-0000000000000000000000000000000000000000000001900027600189    0000000000000000000000000000000000009                    DOLF17              EMERC2016122920170102+0000003591500+0000004216500
0007660010120160401PRDOL2*F18 20014320180102000000000000000005000000000000000000000000000000000000003242000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160324+04315000+00000000+0000042113520S+0000042521270 00000002038750000000000000000000000000000000000000000003400000010-00407750-0000000000000000000000000000000000000000000004390064100435    0000000000000000000000000000000000016                    DOLF18              EMERC2017122820180102+0000003850500+0000004758500
0007680010120160401PRDOL2*F19 20014320190102000000000000000005000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000046456880 +0000046993630 00000000000000000000000000000000000000000000000000000003400000011-00536750-0000000000000000000000000000000000000000000006890100600680    0000000000000000000000000000000000020                    DOLF19              EMERC2018122820190102+0000004155000+0000005394500
0007700010120160401PRDOL2*F21 20014320210104000000000000000005000000000000000000000000000000000000003100000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160329+05524000+00000000+0000054930450S+0000055757430 00000004134900000000000000000000000000000000000000000003400000015-00826980-0000000000000000000000000000000000000000000011930173901175    0000000000000000000000000000000000023                    DOLF21              EMERC2020123020210104+0000004726000+0000006697500
0007720010120160401PRDOL2*F25 20014320250102000000000000000005000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000073879670 +0000075248310 00000000000000000000000000000000000000000000000000000003400000018-01368640-0000000000000000000000000000000000000000000021980319802166    0000000000000000000000000000000000025                    DOLF25              EMERC2024123020250102+0000006001000+0000009670500
0007740010120160401PRDOL2*G17 20014320170201000000000000000005000000000000000000000000000000000000000120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160128+04481000+00000000+0000038685950S+0000038994020 00000001540350000000000000000000000000000000000000000003400000008-00308070-0000000000000000000000000000000000000000000002120030600210    0000000000000000000000000000000000010                    DOLG17              EMERC2017013120170201+0000003613500+0000004260500
0007760010120160401PRDOL2*H17 20014320170301000000000000000005000000000000000000000000000000000000000100000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160229+04399000+00000000+0000038933700S+0000039247440 00000001568700000000000000000000000000000000000000000003400000008-00313740-0000000000000000000000000000000000000000000002300033400228    0000000000000000000000000000000000011                    DOLH17              EMERC2017022420170301+0000003629500+0000004297000
0007780010120160401PRDOL2*J16 20014320160401000000000000000005000000000000000000000000000000000000478020000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160331+03559000+00000000+0000035589000S+0000035589000 00000000000000000000000000000000000000000000000000000003400000000+00000000 0000000000000000000000000000000000000000000000000000000000    0000000000000000000000000000000000000                    DOLJ16              EMERC2016033120160401+0000000000500+0000999999000
0007800010120160401PRDOL2*J17 20014320170403000000000000000005000000000000000000000000000000000000000143000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160329+04004000+00000000+0000039270420S+0000039599910 00000001647450000000000000000000000000000000000000000003400000008-00329490-0000000000000000000000000000000000000000000002530036700251    0000000000000000000000000000000000012                    DOLJ17              EMERC2017033120170403+0000003653500+0000004346000
0007820010120160401PRDOL2*J18 20014320180402000000000000000005000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160317+04330000+00000000+0000043153980 +0000043606820 00000000000000000000000000000000000000000000000000000003400000010-00452840-0000000000000000000000000000000000000000000005000073100495    0000000000000000000000000000000000017                    DOLJ18              EMERC2018032920180402+0000003925500+0000004912000
0007840010120160401PRDOL2*J19 20014320190401000000000000000005000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000047581960 +0000048500000 00000000000000000000000000000000000000000000000000000003400000019-00918040-0000000000000000000000000000000000000000000007500109500740    0000000000000000000000000000000000021                    DOLJ19              EMERC2019032920190401+0000004228500+0000005553000
0007860010120160401PRDOL2*K16 20014320160502000000000000000005000000000055642168125001554293922300625185000317320030853500015+0358100000005+03584500+03625000+03561500+03648000+0360686300005+0358400017590020160401+03621500+00000000+0000035900840S+0000036187710 00000001434350000000000000000000000000000000000000000003400000008-00286870-0000000000000000000000000000000000000000000000200003100020    0000000000000000000000000000000000001                    DOLK16              EMERC2016042920160502+0000003402000+0000003835500
0007880010120160401PRDOL2*K17 20014320170502000000000000000005000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000039529590 +0000039866860 00000000000000000000000000000000000000000000000000000003400000008-00337270-0000000000000000000000000000000000000000000002710039600269    0000000000000000000000000000000000013                    DOLK17              EMERC2017042820170502+0000003670500+0000004383500
0007900010120160401PRDOL2*M16 20014320160601000000000000000005000000000000028310500000000790818200044717000000060000015500000+0000000000010+03700000+03664000+03628000+03664000+0365296800040+0362800012100020160401+03610000+00000000+0000036198030S+0000036479440 00000001407050000000000000000000000000000000000000000003400000008-00281410-0000000000000000000000000000000000000000000000410006100041    0000000000000000000000000000000000002                    DOLM16              EMERC2016053120160601+0000003437000+0000003916000
0007920010120160401PRDOL2*N16 20014320160701000000000000000005000000000000000000000000000000000000073995000000000000000000000+0000000000010+03737000+00000000+00000000+00000000+0000000000000+0000000000000020160331+03654500+00000000+0000036535170S+0000036812020 00000001384250000000000000000000000000000000000000000003400000008-00276850-0000000000000000000000000000000000000000000000630009100063    0000000000000000000000000000000000003                    DOLN16              EMERC2016063020160701+0000003460000+0000003963000
0007940010120160401PRDOL2*N17 20014320170703000000000000000005000000000000000000000000000000000000007865000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160222+04493000+00000000+0000040160300S+0000040509460 00000001745800000000000000000000000000000000000000000003400000009-00349160-0000000000000000000000000000000000000000000003140045800312    0000000000000000000000000000000000014                    DOLN17              EMERC2017063020170703+0000003714000+0000004474500
0007960010120160401PRDOL2*N18 20014320180702000000000000000005000000000000000000000000000000000000000150000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150917+05140000+00000000+0000044235470S+0000044698190 00000002313600000000000000000000000000000000000000000003400000010-00462720-0000000000000000000000000000000000000000000005630082200558    0000000000000000000000000000000000018                    DOLN18              EMERC2018062920180702+0000003999500+0000005066000
0007980010120160401PRDOL2*N19 20014320190701000000000000000005000000000000000000000000000000000000000400000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150409+04437500+00000000+0000048690870S+0000049258960 00000002840450000000000000000000000000000000000000000003400000012-00568090-0000000000000000000000000000000000000000000008120118600802    0000000000000000000000000000000000022                    DOLN19              EMERC2019062820190701+0000004308000+0000005723000
0008000010120160401PRDOL2*N21 20014320210701000000000000000005000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000057483560 +0000058283390 00000000000000000000000000000000000000000000000000000003400000014-00799830-0000000000000000000000000000000000000000000013160191701297    0000000000000000000000000000000000024                    DOLN21              EMERC2021063020210701+0000004894500+0000007076500
0008020010120160401PRDOL2*Q16 20014320160801000000000000000005000000000000000000000000000000000000001855000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160310+03815500+00000000+0000036839940S+0000037114310 00000001371850000000000000000000000000000000000000000003400000007-00274370-0000000000000000000000000000000000000000000000840012200084    0000000000000000000000000000000000004                    DOLQ16              EMERC2016072920160801+0000003479500+0000004007000
0008040010120160401PRDOL2*U16 20014320160901000000000000000005000000000000000000000000000000000000010275000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160224+04231500+00000000+0000037197390S+0000037479630 00000001411200000000000000000000000000000000000000000003400000008-00282240-0000000000000000000000000000000000000000000001070015300107    0000000000000000000000000000000000005                    DOLU16              EMERC2016083120160901+0000003504500+0000004058500
0008060010120160401PRDOL2*V16 20014320161003000000000000000005000000000000000000000000000000000000022271000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160329+03850000+00000000+0000037507140S+0000037795930 00000001443950000000000000000000000000000000000000000003400000008-00288790-0000000000000000000000000000000000000000000001280018500128    0000000000000000000000000000000000006                    DOLV16              EMERC2016093020161003+0000003533500+0000004094000
0008080010120160401PRDOL2*V17 20014320171002000000000000000005000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160324+04239000+00000000+0000041159750S+0000041535420 00000001878350000000000000000000000000000000000000000003400000009-00375670-0000000000000000000000000000000000000000000003780054900376    0000000000000000000000000000000000015                    DOLV17              EMERC2017092920171002+0000003784500+0000004618500
0008100010120160401PRDOL2*V18 20014320181001000000000000000005000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000045364810 +0000045862490 00000000000000000000000000000000000000000000000000000003400000011-00497680-0000000000000000000000000000000000000000000006270091300621    0000000000000000000000000000000000019                    DOLV18              EMERC2018092820181001+0000004078500+0000005230500
0008120010120160401PRDOL2*X16 20014320161101000000000000000005000000000000000000000000000000000000010840000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160324+03903500+00000000+0000037796620S+0000038088220 00000001458000000000000000000000000000000000000000000003400000008-00291600-0000000000000000000000000000000000000000000001480021400148    0000000000000000000000000000000000007                    DOLX16              EMERC2016103120161101+0000003553000+0000004134000
0008140010120160401PRDOL2*Z16 20014320161201000000000000000005000000000000000000000000000000000000010130000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160311+03876000+00000000+0000038078000S+0000038378430 00000001502150000000000000000000000000000000000000000003400000008-00300430-0000000000000000000000000000000000000000000001680024400168    0000000000000000000000000000000000008                    DOLZ16              EMERC2016113020161201+0000003572000+0000004174500
0008160010120160401PRDOL3VFKDD20014320170102000000320000000005000000000000000000000000000000000000010000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160330+00029000+00000000+0000000034560 +0000000030953 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000190002760018900000000000000000000000000000000000000000                    DOLF17P003200       EMERC2017010220170103+0000000000000+0000000000000
0008180010120160401PRDOL3VFKDG20014320170102000000340000000005000000000000000000000000000000000000010000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160330+00062360+00000000+0000000071216 +0000000065479 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000190002760018900000000000000000000000000000000000000000                    DOLF17P003400       EMERC2017010220170103+0000000000000+0000000000000
0008200010120160401PRDOL3VFKDH20014320170102000000350000000005000000000000000000000000000000000000000320000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160316+00057300+00000000+0000000097593 +0000000090249 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000190002760018900000000000000000000000000000000000000000                    DOLF17P003500       EMERC2017010220170103+0000000000000+0000000000000
0008220010120160401PRDOL3VFKDJ20014320170102000000360000000005000000000000000000000000000000000000000360000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160331+00129000+00000000+0000000131916 +0000000122655 00000000000000000000000000000000000000000000000000000003300000000+00000000 000000000000000000000000000000000000000000000190002760018900000000000000000000000000000000000000000                    DOLF17P003600       EMERC2017010220170103+0000000000000+0000000000000
